        22         15       7922.0        205.0      10545.0        177.0          1.0 
        22         16       7922.0        205.0      10922.0        173.0          1.0 
        23          1       8297.0        202.0       5298.0        241.0          1.0 
        23          2       8297.0        202.0       5674.0        234.0          1.0 
        23          3       8297.0        202.0       6034.0        232.0          1.0 
        23          4       8297.0        202.0       6424.0        223.0          1.0 
        23          5       8297.0        202.0       6798.0        219.0          1.0 
        23          6       8297.0        202.0       7173.0        215.0          1.0 
        23          7       8297.0        202.0       7547.0        210.0          1.0 
        23          8       8297.0        202.0       7922.0        205.0          1.0 
        23          9       8297.0        202.0       8673.0        198.0          1.0 
        23         10       8297.0        202.0       9048.0        194.0          1.0 
        23         11       8297.0        202.0       9423.0        190.0          1.0 
        23         12       8297.0        202.0       9798.0        186.0          1.0 
        23         13       8297.0        202.0      10172.0        182.0          1.0 
        23         14       8297.0        202.0      10545.0        177.0          1.0 
        23         15       8297.0        202.0      10922.0        173.0          1.0 
        23         16       8297.0        202.0      11296.0        169.0          1.0 
        24          1       8673.0        198.0       5674.0        234.0          1.0 
        24          2       8673.0        198.0       6034.0        232.0          1.0 
        24          3       8673.0        198.0       6424.0        223.0          1.0 
        24          4       8673.0        198.0       6798.0        219.0          1.0 
        24          5       8673.0        198.0       7173.0        215.0          1.0 
        24          6       8673.0        198.0       7547.0        210.0          1.0 
        24          7       8673.0        198.0       7922.0        205.0          1.0 
        24          8       8673.0        198.0       8297.0        202.0          1.0 
        24          9       8673.0        198.0       9048.0        194.0          1.0 
        24         10       8673.0        198.0       9423.0        190.0          1.0 
        24         11       8673.0        198.0       9798.0        186.0          1.0 
        24         12       8673.0        198.0      10172.0        182.0          1.0 
        24         13       8673.0        198.0      10545.0        177.0          1.0 
        24         14       8673.0        198.0      10922.0        173.0          1.0 
        24         15       8673.0        198.0      11296.0        169.0          1.0 
        24         16       8673.0        198.0      11671.0        165.0          1.0 
        25          1       9048.0        194.0       6034.0        232.0          1.0 
        25          2       9048.0        194.0       6424.0        223.0          1.0 
        25          3       9048.0        194.0       6798.0        219.0          1.0 
        25          4       9048.0        194.0       7173.0        215.0          1.0 
        25          5       9048.0        194.0       7547.0        210.0          1.0 
        25          6       9048.0        194.0       7922.0        205.0          1.0 
        25          7       9048.0        194.0       8297.0        202.0          1.0 
        25          8       9048.0        194.0       8673.0        198.0          1.0 
        25          9       9048.0        194.0       9423.0        190.0          1.0 
        25         10       9048.0        194.0       9798.0        186.0          1.0 
        25         11       9048.0        194.0      10172.0        182.0          1.0 
        25         12       9048.0        194.0      10545.0        177.0          1.0 
        25         13       9048.0        194.0      10922.0        173.0          1.0 
        25         14       9048.0        194.0      11296.0        169.0          1.0 
        25         15       9048.0        194.0      11671.0        165.0          1.0 
        26          1       9423.0        190.0       6424.0        223.0          1.0 
        26          2       9423.0        190.0       6798.0        219.0          1.0 
        26          3       9423.0        190.0       7173.0        215.0          1.0 
        26          4       9423.0        190.0       7547.0        210.0          1.0 
        26          5       9423.0        190.0       7922.0        205.0          1.0 
        26          6       9423.0        190.0       8297.0        202.0          1.0 
        26          7       9423.0        190.0       8673.0        198.0          1.0 
        26          8       9423.0        190.0       9048.0        194.0          1.0 
        26          9       9423.0        190.0       9798.0        186.0          1.0 
        26         10       9423.0        190.0      10172.0        182.0          1.0 
        26         11       9423.0        190.0      10545.0        177.0          1.0 
        26         12       9423.0        190.0      10922.0        173.0          1.0 
        26         13       9423.0        190.0      11296.0        169.0          1.0 
        26         14       9423.0        190.0      11671.0        165.0          1.0 
        27          1       9798.0        186.0       6798.0        219.0          1.0 
        27          2       9798.0        186.0       7173.0        215.0          1.0 
        27          3       9798.0        186.0       7547.0        210.0          1.0 
        27          4       9798.0        186.0       7922.0        205.0          1.0 
        27          5       9798.0        186.0       8297.0        202.0          1.0 
        27          6       9798.0        186.0       8673.0        198.0          1.0 
        27          7       9798.0        186.0       9048.0        194.0          1.0 
        27          8       9798.0        186.0       9423.0        190.0          1.0 
        27          9       9798.0        186.0      10172.0        182.0          1.0 
        27         10       9798.0        186.0      10545.0        177.0          1.0 
        27         11       9798.0        186.0      10922.0        173.0          1.0 
        27         12       9798.0        186.0      11296.0        169.0          1.0 
        27         13       9798.0        186.0      11671.0        165.0          1.0 
        28          1      10172.0        182.0       7173.0        215.0          1.0 
        28          2      10172.0        182.0       7547.0        210.0          1.0 
        28          3      10172.0        182.0       7922.0        205.0          1.0 
        28          4      10172.0        182.0       8297.0        202.0          1.0 
        28          5      10172.0        182.0       8673.0        198.0          1.0 
        28          6      10172.0        182.0       9048.0        194.0          1.0 
        28          7      10172.0        182.0       9423.0        190.0          1.0 
        28          8      10172.0        182.0       9798.0        186.0          1.0 
        28          9      10172.0        182.0      10545.0        177.0          1.0 
        28         10      10172.0        182.0      10922.0        173.0          1.0 
        28         11      10172.0        182.0      11296.0        169.0          1.0 
        28         12      10172.0        182.0      11671.0        165.0          1.0 
        29          1      10545.0        177.0       7547.0        210.0          1.0 
        29          2      10545.0        177.0       7922.0        205.0          1.0 
        29          3      10545.0        177.0       8297.0        202.0          1.0 
        29          4      10545.0        177.0       8673.0        198.0          1.0 
        29          5      10545.0        177.0       9048.0        194.0          1.0 
        29          6      10545.0        177.0       9423.0        190.0          1.0 
        29          7      10545.0        177.0       9798.0        186.0          1.0 
        29          8      10545.0        177.0      10172.0        182.0          1.0 
        29          9      10545.0        177.0      10922.0        173.0          1.0 
        29         10      10545.0        177.0      11296.0        169.0          1.0 
        29         11      10545.0        177.0      11671.0        165.0          1.0 
        30          1      10922.0        173.0       7922.0        205.0          1.0 
        30          2      10922.0        173.0       8297.0        202.0          1.0 
        30          3      10922.0        173.0       8673.0        198.0          1.0 
        30          4      10922.0        173.0       9048.0        194.0          1.0 
        30          5      10922.0        173.0       9423.0        190.0          1.0 
        30          6      10922.0        173.0       9798.0        186.0          1.0 
        30          7      10922.0        173.0      10172.0        182.0          1.0 
        30          8      10922.0        173.0      10545.0        177.0          1.0 
        30          9      10922.0        173.0      11296.0        169.0          1.0 
        30         10      10922.0        173.0      11671.0        165.0          1.0 
        31          1      11296.0        169.0       8297.0        202.0          1.0 
        31          2      11296.0        169.0       8673.0        198.0          1.0 
        31          3      11296.0        169.0       9048.0        194.0          1.0 
        31          4      11296.0        169.0       9423.0        190.0          1.0 
